,timestamp,humidity,pm_2_5,temperature,month,dayofweek,weekofyear,day,hour,pm_2_5_lag_12day,PM2.5_MA3_prev_12day,PM2.5_MAX24_prev_12day,PM2.5_MIN24_prev_12day
2724,2023-08-12 14:00:00,80.73299989381034,1.021276595744681,27.92012402125828,8,5,224,12,14,31.50909090909091,16.095804663874304,61.18333333333333,1.0
2725,2023-08-12 15:00:00,80.73299989381034,1.0,27.92012402125828,8,5,224,12,15,40.06060606060606,16.171034642229284,61.18333333333333,1.0
2726,2023-08-12 16:00:00,80.73299989381034,1.08,27.92012402125828,8,5,224,12,16,35.28333333333333,16.226357315083735,61.18333333333333,1.0
2727,2023-08-12 17:00:00,80.73299989381034,1.0625,27.92012402125828,8,5,224,12,17,17.4,16.239601362702782,61.18333333333333,1.0
2728,2023-08-12 18:00:00,80.73299989381034,1.551724137931034,27.92012402125828,8,5,224,12,18,14.91666666666667,16.247438664290083,61.18333333333333,1.0
2729,2023-08-12 19:00:00,80.73299989381034,3.7,27.92012402125828,8,5,224,12,19,5.65,16.232607315083737,61.18333333333333,1.0
2730,2023-08-12 20:00:00,80.73299989381034,6.683333333333334,27.92012402125828,8,5,224,12,20,4.9,16.218023981750402,61.18333333333333,1.0
2731,2023-08-12 21:00:00,80.73299989381034,8.016666666666667,27.92012402125828,8,5,224,12,21,4.85,16.20279580714723,61.18333333333333,1.0
2732,2023-08-12 22:00:00,80.73299989381034,4.866666666666666,27.92012402125828,8,5,224,12,22,4.627118644067797,16.188789215810125,61.18333333333333,1.0
2733,2023-08-12 23:00:00,80.73299989381034,4.05,27.92012402125828,8,5,224,12,23,4.75,16.172916199937113,61.18333333333333,1.0
2734,2023-08-13 00:00:00,80.73299989381034,7.733333333333333,27.92012402125828,8,6,225,13,0,5.833333333333333,16.17331302533394,61.18333333333333,1.0
2735,2023-08-13 01:00:00,80.73299989381034,10.1,27.92012402125828,8,6,225,13,1,4.833333333333333,16.17192413644505,61.18333333333333,1.0
